sentiment,confidence,image_url
Negative,1.0,http://farm3.static.flickr.com/2396/2172284070_851caf6897.jpg
Positive,1.0,http://farm1.static.flickr.com/15/21811627_3ba77ec372.jpg
Neutral,0.6661,http://farm2.static.flickr.com/1084/1488293099_f41181e124.jpg
Negative,0.3342,http://farm3.static.flickr.com/2164/2469385381_5e85f928d5.jpg
Positive,0.3371,http://farm3.static.flickr.com/2179/2090791855_6b02966134.jpg
Neutral,0.6655,http://farm4.static.flickr.com/3164/2596825070_29ee89a9c1.jpg
Negative,0.6676,http://farm3.static.flickr.com/2303/1831664758_bb3aa37cff.jpg
Positive,0.675,http://farm1.static.flickr.com/43/100444081_a799d0772a.jpg
Neutral,0.6614,http://farm1.static.flickr.com/123/410109740_77b75d9351.jpg
Neutral,0.6634,http://farm3.static.flickr.com/2345/2070230776_fbaf2e0c91.jpg
Positive,0.6637,http://farm3.static.flickr.com/2277/1818018145_abbc07dede.jpg
Neutral,0.6626,http://farm1.static.flickr.com/42/82228855_c710f0bf14.jpg
Negative,0.6684,http://farm1.static.flickr.com/26/60833773_f718251955.jpg
Positive,0.3359,http://farm1.static.flickr.com/174/427969066_906c729e4b.jpg
Positive,0.6673,http://farm2.static.flickr.com/1151/1223760041_95948d3341.jpg
Neutral,0.6671,http://farm1.static.flickr.com/169/473436505_8cdcc4580e.jpg
Negative,1.0,http://farm4.static.flickr.com/3106/2587432135_dfbc6cc579.jpg
Positive,0.3381,http://farm2.static.flickr.com/1420/1359680485_519b5460a1.jpg
Negative,0.6622,http://farm4.static.flickr.com/3171/2299437190_eeec6d47cc.jpg
Negative,0.3347,http://farm2.static.flickr.com/1269/1347658204_6dcac4a029.jpg
Negative,1.0,http://farm1.static.flickr.com/154/352272087_f6be5caf39.jpg
Negative,1.0,http://farm2.static.flickr.com/1393/1486418976_968a7f0464.jpg
Negative,0.3388,http://farm1.static.flickr.com/22/33629402_7a213f3724.jpg
Negative,0.6698,http://farm2.static.flickr.com/1230/533976926_98b33443f0.jpg
Positive,0.6664,http://farm4.static.flickr.com/3121/2710890783_d3af6ce743.jpg
Neutral,0.6641,http://farm1.static.flickr.com/65/186363090_682cb076ee.jpg
Neutral,0.6636,http://farm1.static.flickr.com/174/373837680_ca1c1153d4.jpg
Highly positive,0.6648,http://farm1.static.flickr.com/40/75010289_df477a45fe.jpg
Highly negative,1.0,http://farm1.static.flickr.com/119/313008436_cc0811fd6b.jpg
Positive,0.6711,http://farm3.static.flickr.com/2127/2080782118_140a1155af.jpg
Positive,1.0,http://farm4.static.flickr.com/3001/2533749080_2d9d23202a.jpg
Negative,0.6724,http://farm1.static.flickr.com/21/34509259_a18d5b6ce6.jpg
Negative,0.6683,http://farm1.static.flickr.com/199/463029131_e726a6811d.jpg
Neutral,0.6672,http://farm3.static.flickr.com/2231/2265484386_c930a1eb67.jpg
Neutral,1.0,http://farm4.static.flickr.com/3283/2442283683_a898302249.jpg
Positive,0.6697,http://farm1.static.flickr.com/121/287141739_758891cbc8.jpg
Positive,0.6699,http://farm1.static.flickr.com/182/407371525_d045f6b646.jpg
Negative,0.6611,http://farm3.static.flickr.com/2347/2443299025_19d947193f.jpg
Positive,0.6704,http://farm3.static.flickr.com/2331/2276657225_d280a382f7.jpg
Neutral,0.6767,http://farm3.static.flickr.com/2086/2403317484_321c819143.jpg
Neutral,0.3361,http://farm3.static.flickr.com/2247/2044207742_7d29072a79.jpg
Negative,0.6687,http://farm1.static.flickr.com/72/156491088_c73837e77b.jpg
Positive,1.0,http://farm3.static.flickr.com/2132/2237537989_10fe3ac7c9.jpg
Neutral,0.6655,http://farm3.static.flickr.com/2323/2090569112_cc65cce8e2.jpg
Negative,0.6683,http://farm4.static.flickr.com/3279/2702354906_2c4b4ccb98.jpg
Negative,0.6644,http://farm1.static.flickr.com/143/407083056_c8e0766c6f.jpg
Positive,1.0,http://farm3.static.flickr.com/2242/2064847890_73f7058be7.jpg
Neutral,0.6619,http://farm1.static.flickr.com/28/90855201_96d35a749e.jpg
Positive,0.6716,http://farm1.static.flickr.com/22/29971684_67ef69ea3b.jpg
Neutral,0.6735,http://farm1.static.flickr.com/190/494296907_4661ba3227.jpg
Neutral,1.0,http://farm1.static.flickr.com/80/235044633_02e5dcc63d.jpg
Neutral,0.6637,http://farm1.static.flickr.com/26/44359237_3f3dce48dc.jpg
Positive,0.6695,http://farm3.static.flickr.com/2284/2322547264_5f129754da.jpg
Positive,0.6645,http://farm2.static.flickr.com/1256/799357336_bd36ac6ca5.jpg
Highly positive,0.6576,http://farm1.static.flickr.com/26/55192420_7140823689.jpg
Positive,0.6656,http://farm1.static.flickr.com/55/165505387_d7fda5a2fd.jpg
Positive,1.0,http://farm1.static.flickr.com/92/238289463_505ad31ee6.jpg
Negative,0.6648,http://farm1.static.flickr.com/208/494629067_f5cc07f90b.jpg
Neutral,0.6602,http://farm1.static.flickr.com/111/297195461_b94813d5be.jpg
Positive,1.0,http://farm1.static.flickr.com/60/227907329_9ab34d490e.jpg
Positive,0.668,http://farm1.static.flickr.com/59/198623060_d4dbabb862.jpg
Positive,0.6708,http://farm4.static.flickr.com/3057/2534035292_eec278651a.jpg
Positive,0.6678,http://farm1.static.flickr.com/35/71762640_60cf882d6e.jpg
Positive,1.0,http://farm2.static.flickr.com/1164/870131940_f56062503f.jpg
Negative,0.6719,http://farm3.static.flickr.com/2327/1906731923_8ef8df2051.jpg
Neutral,0.6654,http://farm3.static.flickr.com/2039/2376677799_5f11256736.jpg
Positive,0.6699,http://farm1.static.flickr.com/214/502868364_8c5ba256b3.jpg
Negative,1.0,http://farm3.static.flickr.com/2108/2187743209_c08e0e9772.jpg
Positive,0.6706,http://farm1.static.flickr.com/54/127988143_80081260f7.jpg
Negative,0.6658,http://farm1.static.flickr.com/97/220797878_ec3c65dcc0.jpg
Negative,0.6668,http://farm1.static.flickr.com/70/169326814_8bb0f4486d.jpg
Negative,0.6613,http://farm2.static.flickr.com/1264/844178188_53cbc1269c.jpg
Neutral,0.6651,http://farm3.static.flickr.com/2143/1692264202_67d3cd9368.jpg
Positive,0.6599,http://farm3.static.flickr.com/2302/2099514747_5f3c9956c0.jpg
Positive,1.0,http://farm1.static.flickr.com/49/149256593_34c6f50de7.jpg
Positive,0.6681,http://farm2.static.flickr.com/1374/1195556439_45d6b94c21.jpg
Positive,0.6654,http://farm3.static.flickr.com/2234/1692268802_446efa9bd7.jpg
Negative,0.6702,http://farm2.static.flickr.com/1394/1005118590_46aadb9b37.jpg
Positive,0.672,http://farm2.static.flickr.com/1311/665797918_58efb5c4d2.jpg
Neutral,0.661,http://farm3.static.flickr.com/2020/2323758389_c2e5fef6b4.jpg
Positive,0.6715,http://farm3.static.flickr.com/2004/2451705048_9842f90e89.jpg
Positive,0.6723,http://farm3.static.flickr.com/2019/2255689108_8a386891f7.jpg
Positive,1.0,http://farm4.static.flickr.com/3081/2640299107_d4d33f2f3f.jpg
Negative,0.6732,http://farm1.static.flickr.com/25/98527004_4cbc945ee5.jpg
Positive,0.3374,http://farm3.static.flickr.com/2336/2071007909_14aa6d9113.jpg
Positive,0.6688,http://farm1.static.flickr.com/51/176613332_262cc6d64e.jpg
Positive,1.0,http://farm1.static.flickr.com/193/489598937_6aa1bbea81.jpg
Negative,0.671,http://farm1.static.flickr.com/136/326055723_8d4b320fb8.jpg
Positive,1.0,http://farm1.static.flickr.com/19/23054154_d45c523f36.jpg
Negative,0.6653,http://farm3.static.flickr.com/2165/2126971360_dea1f8d906.jpg
Positive,0.668,http://farm3.static.flickr.com/2339/2079303384_98aeee3745.jpg
Neutral,0.6641,http://farm1.static.flickr.com/98/268220754_93cf8b682a.jpg
Positive,0.6655,http://farm1.static.flickr.com/209/487914677_a6bfdce9e3.jpg
Positive,1.0,http://farm1.static.flickr.com/25/94753115_82afb54c77.jpg
Positive,1.0,http://farm3.static.flickr.com/2193/2115136262_7968d0ac27.jpg
Positive,1.0,http://farm3.static.flickr.com/2140/1536415370_73c49f327d.jpg
Positive,1.0,http://farm1.static.flickr.com/72/157294810_18a08ea16d.jpg
Positive,0.6659,http://farm1.static.flickr.com/108/366798488_6d074cbe25.jpg
Positive,0.6649,http://farm1.static.flickr.com/112/301621606_e85469c77f.jpg
Positive,1.0,http://farm2.static.flickr.com/1041/1471190913_441bb68e11.jpg
Positive,1.0,http://farm3.static.flickr.com/2204/2197413626_0e4f6fa4f9.jpg
Positive,1.0,http://farm1.static.flickr.com/53/133372294_66c5b68052.jpg
Positive,0.6704,http://farm1.static.flickr.com/49/140006402_0755b3fc84.jpg
Positive,1.0,http://farm3.static.flickr.com/2253/2376992276_6fd22ae7b4.jpg
Positive,0.6676,http://farm1.static.flickr.com/170/436360392_81a0229077.jpg
Positive,0.6651,http://farm2.static.flickr.com/1186/1439443595_def9d1c81d.jpg
Positive,0.6693,http://farm3.static.flickr.com/2292/2260020084_f660df0bd5.jpg
Positive,0.6713,http://farm1.static.flickr.com/160/384770176_f2f5f1cbd2.jpg
Positive,0.6614,http://farm1.static.flickr.com/151/398685590_36f2ef4251.jpg
Positive,1.0,http://farm1.static.flickr.com/32/102902940_9f7d61fc0e.jpg
Positive,1.0,http://farm4.static.flickr.com/3283/2727509839_2abc5db465.jpg
Positive,1.0,http://farm1.static.flickr.com/19/22526188_0b89f415d0.jpg
Positive,1.0,http://farm1.static.flickr.com/51/149686134_99ea2b0ad0.jpg
Negative,0.3395,http://farm3.static.flickr.com/2064/1571496505_a376ceef4c.jpg
Positive,1.0,http://farm1.static.flickr.com/164/345118071_6d1c4b5306.jpg
Positive,0.683,http://farm1.static.flickr.com/81/211844999_0b4db9e0a3.jpg
Positive,1.0,http://farm1.static.flickr.com/117/299215298_d24c128916.jpg
Highly positive,1.0,http://farm1.static.flickr.com/76/172831720_fbd5404a21.jpg
Positive,1.0,http://farm1.static.flickr.com/99/295112832_bcbbf9c02a.jpg
Negative,0.6709,http://farm3.static.flickr.com/2315/1570941803_ac2a010b47.jpg
Positive,0.6659,http://farm4.static.flickr.com/3182/2291966513_f3a7a160ca.jpg
Positive,1.0,http://farm3.static.flickr.com/2415/2276995861_b624b4240a.jpg
Positive,1.0,http://farm2.static.flickr.com/1177/1210096833_f50bcdcd70.jpg
Positive,0.6645,http://farm3.static.flickr.com/2258/1590647317_ce304e0eed.jpg
Positive,0.6789,http://farm1.static.flickr.com/49/137494148_aeef8247e4.jpg
Positive,1.0,http://farm1.static.flickr.com/186/443577635_c01fab0334.jpg
Positive,0.341,http://farm1.static.flickr.com/130/357790901_fad9274fb7.jpg
Highly positive,0.6634,http://farm1.static.flickr.com/125/320758840_bb3a1590a9.jpg
Positive,0.6677,http://farm1.static.flickr.com/30/97330017_a90a37e813.jpg
Positive,0.6667,http://farm2.static.flickr.com/1056/1164432034_dd82c6fcae.jpg
Negative,0.6626,http://farm1.static.flickr.com/142/376154526_4387249cf4.jpg
Positive,0.6695,http://farm1.static.flickr.com/151/386400499_aad61ffec4.jpg
Positive,0.6583,http://farm1.static.flickr.com/3/4317762_1a754b5000.jpg
Positive,0.6701,http://farm1.static.flickr.com/188/469951514_220b15a642.jpg
Positive,0.6667,http://farm4.static.flickr.com/3029/2674012930_9bfd2d0bd8.jpg
Positive,0.6669,http://farm3.static.flickr.com/2261/2061191821_6947757cc2.jpg
Positive,0.666,http://farm2.static.flickr.com/1134/580252986_871330d8f2.jpg
Neutral,0.6743,http://farm1.static.flickr.com/148/382609151_b341e43f2b.jpg
Neutral,0.6577,http://farm1.static.flickr.com/104/259380004_f2b4aaeb9d.jpg
Positive,0.6655,http://farm1.static.flickr.com/137/371667485_c6b975177a.jpg
Positive,1.0,http://farm2.static.flickr.com/1180/1022591068_e2e89dcac6.jpg
Neutral,0.3377,http://farm4.static.flickr.com/3106/2386096726_f358b23db4.jpg
Positive,1.0,http://farm4.static.flickr.com/3051/2673646669_4289e76e77.jpg
Positive,0.3357,http://farm1.static.flickr.com/123/413440976_7d6fd381cf.jpg
Neutral,0.6694,http://farm3.static.flickr.com/2086/2100245867_72342f5fef.jpg
Positive,0.6683,http://farm1.static.flickr.com/182/396225346_9e78a1bb27.jpg
Positive,1.0,http://farm3.static.flickr.com/2012/2116950853_5963075e22.jpg
Positive,1.0,http://farm3.static.flickr.com/2047/2231455735_510e4358fe.jpg
Positive,1.0,http://farm3.static.flickr.com/2134/1802397671_4a22c82fd7.jpg
Neutral,0.6673,http://farm2.static.flickr.com/1116/852215818_56abcd598f.jpg
Positive,0.3374,http://farm3.static.flickr.com/2290/2249265505_cd8f1114f1.jpg
Neutral,0.3379,http://farm3.static.flickr.com/2164/1803221004_003639724a.jpg
Positive,0.6577,http://farm4.static.flickr.com/3006/2621688446_9e2e8e9195.jpg
Positive,1.0,http://farm1.static.flickr.com/178/465977393_5226250b4c.jpg
Highly positive,0.6648,http://farm4.static.flickr.com/3042/2429201635_5c10f4ac42.jpg
Positive,0.6776,http://farm1.static.flickr.com/228/471235475_820aebf146.jpg
Positive,0.6635,http://farm1.static.flickr.com/32/57976129_8824018908.jpg
Neutral,1.0,http://farm4.static.flickr.com/3127/2289193171_214d8b6396.jpg
Positive,0.6628,http://farm1.static.flickr.com/150/351773200_fee0a249f9.jpg
Positive,1.0,http://farm1.static.flickr.com/51/127460617_742cae59fe.jpg
Negative,0.6628,http://farm1.static.flickr.com/57/183792284_114f115a3f.jpg
Neutral,0.6667,http://farm1.static.flickr.com/111/313096647_eefaac7e0a.jpg
Neutral,0.6709,http://farm3.static.flickr.com/2082/2287826242_f8ac8a920d.jpg
Neutral,0.6646,http://farm2.static.flickr.com/1383/1487880408_cace9ffe6a.jpg
Positive,0.6681,http://farm2.static.flickr.com/1389/1346762201_5ec57a4087.jpg
Positive,0.6658,http://farm4.static.flickr.com/3225/2336118506_7ea17bcca4.jpg
Positive,0.6637,http://farm2.static.flickr.com/1356/1267447259_b249d1273e.jpg
Negative,0.6817,http://farm1.static.flickr.com/49/111512058_9b22b689a1.jpg
Neutral,0.6715,http://farm1.static.flickr.com/83/396814979_2b0e8df08d.jpg
Negative,0.6671,http://farm1.static.flickr.com/32/43554245_4683813f8e.jpg
Negative,1.0,http://farm2.static.flickr.com/1083/1392383602_b6e3e79b29.jpg
Highly negative,1.0,http://farm1.static.flickr.com/53/183170786_e63833b155.jpg
Positive,1.0,http://farm1.static.flickr.com/31/46935269_0c97aad22d.jpg
Highly positive,0.3417,http://farm3.static.flickr.com/2263/2035043161_a0fe632c96.jpg
Neutral,0.3367,http://farm1.static.flickr.com/55/111844155_b083f60e93.jpg
Neutral,1.0,http://farm3.static.flickr.com/2309/1617570045_9b5db43bd5.jpg
Neutral,0.6752,http://farm1.static.flickr.com/60/165337829_7267e720be.jpg
Positive,0.6731,http://farm3.static.flickr.com/2039/2257695219_0f01c5cdb5.jpg
Positive,0.6659,http://farm1.static.flickr.com/75/219788546_2437579dab.jpg
Positive,0.6693,http://farm1.static.flickr.com/53/140854030_c781a63fdf.jpg
Neutral,0.6629,http://farm3.static.flickr.com/2095/2232969572_f96e4f477e.jpg
Negative,0.3412,http://farm2.static.flickr.com/1314/1366251770_724508c2c3.jpg
Highly negative,0.6659,http://farm4.static.flickr.com/3108/2638333904_327585c37d.jpg
Neutral,0.6613,http://farm1.static.flickr.com/142/321507194_1d7388abe5.jpg
Positive,0.663,http://farm1.static.flickr.com/30/112302613_e20db5d18e.jpg
Neutral,0.6671,http://farm1.static.flickr.com/205/493963439_a352f8fe11.jpg
Neutral,0.6646,http://farm4.static.flickr.com/3107/2570907174_d05b29e480.jpg
Positive,0.6589,http://farm3.static.flickr.com/2377/2475968753_68586d288c.jpg
Neutral,0.6661,http://farm2.static.flickr.com/1422/564543545_425e2ac1f1.jpg
Neutral,0.6595,http://farm1.static.flickr.com/74/190649203_20ab5bb020.jpg
Positive,1.0,http://farm2.static.flickr.com/1141/704045640_193a521552.jpg
Neutral,1.0,http://farm1.static.flickr.com/237/524185543_429f2ed682.jpg
Neutral,0.6659,http://farm4.static.flickr.com/3070/2559877374_cbe5623563.jpg
Positive,0.6699,http://farm1.static.flickr.com/50/156740596_a2479e9147.jpg
Positive,1.0,http://farm1.static.flickr.com/129/377559092_58c01ea1ab.jpg
Neutral,0.6793,http://farm3.static.flickr.com/2055/2311166742_7e71c2f9e5.jpg
Negative,0.3345,http://farm3.static.flickr.com/2358/2234663985_f037005abc.jpg
Neutral,0.667,http://farm1.static.flickr.com/100/268183163_ca93473015.jpg
Positive,1.0,http://farm1.static.flickr.com/57/169139881_7ead317785.jpg
Negative,0.6657,http://farm2.static.flickr.com/1304/1305746461_0ed90ad10b.jpg
Neutral,0.6749,http://farm1.static.flickr.com/122/303309000_e4a0bed8f0.jpg
Negative,1.0,http://farm1.static.flickr.com/53/169096083_1f31bdfc5f.jpg
Highly negative,1.0,http://farm1.static.flickr.com/113/303309330_83f4547b58.jpg
Negative,0.6676,http://farm4.static.flickr.com/3132/2488769614_36da8af548.jpg
Neutral,0.6666,http://farm4.static.flickr.com/3121/2487940223_6854d9fda7.jpg
Positive,0.6708,http://farm1.static.flickr.com/133/361312857_54ad0d02e4.jpg
Negative,0.3375,http://farm3.static.flickr.com/2131/2512289293_1330b9aaa8.jpg
Neutral,0.6641,http://farm1.static.flickr.com/68/156738600_5fc97090ae.jpg
Negative,0.3351,http://farm1.static.flickr.com/49/132476869_1f59d126a2.jpg
Positive,0.6645,http://farm3.static.flickr.com/2295/2041066685_2cd3716ea8.jpg
Positive,1.0,http://farm4.static.flickr.com/3083/2732711021_fb52e5498a.jpg
Neutral,0.6582,http://farm3.static.flickr.com/2361/1758637537_80ae261b27.jpg
Neutral,0.3383,http://farm3.static.flickr.com/2083/2098188963_9d2a357df5.jpg
Negative,0.6599,http://farm3.static.flickr.com/2260/2526709494_5c1909bedd.jpg
Neutral,0.649,http://farm1.static.flickr.com/12/18375813_eeff488a38.jpg
Negative,0.6695,http://farm3.static.flickr.com/2348/2163803114_109ea2c2c7.jpg
Negative,0.6643,http://farm3.static.flickr.com/2039/2234659703_6edc8f4404.jpg
Negative,0.6673,http://farm2.static.flickr.com/1369/1309222001_75cc83848a.jpg
Neutral,0.6591,http://farm4.static.flickr.com/3037/2571900914_e5e4cc8986.jpg
Negative,0.6741,http://farm3.static.flickr.com/2199/2487944011_4ee3762824.jpg
Negative,0.3354,http://farm3.static.flickr.com/2145/2411528468_fb724a317a.jpg
Positive,0.6563,http://farm3.static.flickr.com/2053/2051483103_04079b42d3.jpg
Negative,0.3386,http://farm2.static.flickr.com/1266/1141845154_9cfbb3effd.jpg
Negative,0.6758,http://farm1.static.flickr.com/184/413477549_e7aa5c71a0.jpg
Negative,0.6663,http://farm4.static.flickr.com/3203/2761845273_d194b03762.jpg
Positive,0.6661,http://farm1.static.flickr.com/56/149496922_5d22f86429.jpg
Positive,0.6666,http://farm3.static.flickr.com/2166/2236522585_30bdd83382.jpg
Neutral,0.3383,http://farm1.static.flickr.com/88/241956917_e2cb94f340.jpg
Positive,0.6665,http://farm1.static.flickr.com/40/100786391_286c70ba5c.jpg
Positive,1.0,http://farm2.static.flickr.com/1054/1202813900_a288bbdc60.jpg
Positive,0.6777,http://farm1.static.flickr.com/182/480918120_4d5f4ae89d.jpg
Positive,0.6743,http://farm1.static.flickr.com/41/122973870_714080dc37.jpg
Positive,0.337,http://farm4.static.flickr.com/3247/2593935396_cf8381e601.jpg
Positive,1.0,http://farm1.static.flickr.com/183/474522388_7a38dc8ebd.jpg
Positive,0.6625,http://farm3.static.flickr.com/2354/2651879959_011a801ecd.jpg
Neutral,0.662,http://farm2.static.flickr.com/1279/865754439_dc920c693e.jpg
Positive,1.0,http://farm1.static.flickr.com/103/381676075_dbfaca0757.jpg
Positive,1.0,http://farm2.static.flickr.com/1032/730689329_2698ec0680.jpg
Positive,1.0,http://farm1.static.flickr.com/150/372946052_c13bb4534b.jpg
Positive,1.0,http://farm3.static.flickr.com/2260/2418362764_d05c5ddbcf.jpg
Positive,0.6642,http://farm3.static.flickr.com/2291/2531326838_33f98ce03b.jpg
Positive,1.0,http://farm3.static.flickr.com/2119/2230066539_2ede1a697a.jpg
Positive,0.667,http://farm2.static.flickr.com/1103/1267817693_77b7209c9d.jpg
Positive,1.0,http://farm4.static.flickr.com/3214/2302244817_724ec02c41.jpg
Positive,1.0,http://farm4.static.flickr.com/3085/2725353164_5d7352c114.jpg
Positive,1.0,http://farm2.static.flickr.com/1073/562157905_9af167b465.jpg
Positive,0.6725,http://farm1.static.flickr.com/160/373182924_1d3015804f.jpg
Positive,0.668,http://farm2.static.flickr.com/1029/803409690_a34785b64f.jpg
Positive,1.0,http://farm1.static.flickr.com/184/424331751_6db598b1d4.jpg
Positive,1.0,http://farm1.static.flickr.com/162/370474881_d25527061d.jpg
Positive,1.0,http://farm2.static.flickr.com/1440/839899372_8d880f70df.jpg
Neutral,0.3408,http://farm3.static.flickr.com/2371/1885712056_6728a6a877.jpg
Positive,1.0,http://farm3.static.flickr.com/2018/2044550937_b175c87d2c.jpg
Positive,0.6592,http://farm4.static.flickr.com/3137/2568260149_e5d2be8d99.jpg
Positive,1.0,http://farm4.static.flickr.com/3260/2342175807_543803f56e.jpg
Positive,0.6648,http://farm1.static.flickr.com/206/441758272_c916fdd4cd.jpg
Highly positive,0.3359,http://farm4.static.flickr.com/3074/2711261070_12ba9d7944.jpg
Positive,0.6718,http://farm4.static.flickr.com/3193/2360613874_79bd9b6113.jpg
Positive,1.0,http://farm2.static.flickr.com/1334/553354862_34ac95587e.jpg
